[12-Jan-2017 10:18:15 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'D:\xampp\htdocs\crudapplication/controllers/mainController' (include_path='.;D:\xampp\php\PEAR') in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:18:16 Europe/Berlin] PHP Warning:  require_once(D:\xampp\htdocs\crudapplication/controllers/mainController): failed to open stream: No such file or directory in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:18:16 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'D:\xampp\htdocs\crudapplication/controllers/mainController' (include_path='.;D:\xampp\php\PEAR') in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:18:16 Europe/Berlin] PHP Warning:  require_once(D:\xampp\htdocs\crudapplication/controllers/mainController): failed to open stream: No such file or directory in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:18:16 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'D:\xampp\htdocs\crudapplication/controllers/mainController' (include_path='.;D:\xampp\php\PEAR') in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:18:30 Europe/Berlin] PHP Warning:  require_once(D:\xampp\htdocs\crudapplication/controllers/mainController.php): failed to open stream: No such file or directory in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:18:30 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'D:\xampp\htdocs\crudapplication/controllers/mainController.php' (include_path='.;D:\xampp\php\PEAR') in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:18:30 Europe/Berlin] PHP Warning:  require_once(D:\xampp\htdocs\crudapplication/controllers/mainController.php): failed to open stream: No such file or directory in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:18:30 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'D:\xampp\htdocs\crudapplication/controllers/mainController.php' (include_path='.;D:\xampp\php\PEAR') in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:18:31 Europe/Berlin] PHP Warning:  require_once(D:\xampp\htdocs\crudapplication/controllers/mainController.php): failed to open stream: No such file or directory in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:18:31 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'D:\xampp\htdocs\crudapplication/controllers/mainController.php' (include_path='.;D:\xampp\php\PEAR') in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:18:31 Europe/Berlin] PHP Warning:  require_once(D:\xampp\htdocs\crudapplication/controllers/mainController.php): failed to open stream: No such file or directory in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:18:31 Europe/Berlin] PHP Fatal error:  require_once(): Failed opening required 'D:\xampp\htdocs\crudapplication/controllers/mainController.php' (include_path='.;D:\xampp\php\PEAR') in D:\xampp\htdocs\crud\application\controllers\produkController.php on line 2
[12-Jan-2017 10:39:29 Europe/Berlin] PHP Warning:  The use statement with non-compound name 'MainController' has no effect in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 10:39:29 Europe/Berlin] PHP Fatal error:  Class 'MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 10:39:30 Europe/Berlin] PHP Warning:  The use statement with non-compound name 'MainController' has no effect in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 10:39:30 Europe/Berlin] PHP Fatal error:  Class 'MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 10:39:30 Europe/Berlin] PHP Warning:  The use statement with non-compound name 'MainController' has no effect in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 10:39:30 Europe/Berlin] PHP Fatal error:  Class 'MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 10:39:30 Europe/Berlin] PHP Warning:  The use statement with non-compound name 'MainController' has no effect in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 10:39:30 Europe/Berlin] PHP Fatal error:  Class 'MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 10:39:31 Europe/Berlin] PHP Warning:  The use statement with non-compound name 'MainController' has no effect in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 10:39:31 Europe/Berlin] PHP Fatal error:  Class 'MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 10:57:30 Europe/Berlin] PHP Warning:  The use statement with non-compound name 'MainController' has no effect in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 10:57:30 Europe/Berlin] PHP Fatal error:  Class 'MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 11:00:00 Europe/Berlin] PHP Warning:  The use statement with non-compound name 'MainController' has no effect in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 11:00:00 Europe/Berlin] PHP Fatal error:  Class 'MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 11:00:01 Europe/Berlin] PHP Warning:  The use statement with non-compound name 'MainController' has no effect in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 11:00:01 Europe/Berlin] PHP Fatal error:  Class 'MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 11:00:01 Europe/Berlin] PHP Warning:  The use statement with non-compound name 'MainController' has no effect in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 11:00:01 Europe/Berlin] PHP Fatal error:  Class 'MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 11:01:30 Europe/Berlin] PHP Warning:  The use statement with non-compound name 'application' has no effect in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 11:01:30 Europe/Berlin] PHP Parse error:  syntax error, unexpected '/', expecting ',' or ';' in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 11:01:31 Europe/Berlin] PHP Warning:  The use statement with non-compound name 'application' has no effect in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 11:01:31 Europe/Berlin] PHP Parse error:  syntax error, unexpected '/', expecting ',' or ';' in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 11:02:29 Europe/Berlin] PHP Parse error:  syntax error, unexpected '/', expecting identifier (T_STRING) or \\ (T_NS_SEPARATOR) in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 11:02:30 Europe/Berlin] PHP Parse error:  syntax error, unexpected '/', expecting identifier (T_STRING) or \\ (T_NS_SEPARATOR) in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 2
[12-Jan-2017 11:03:54 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 11:03:55 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 11:03:55 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 11:03:56 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 11:03:56 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 11:03:56 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 11:06:27 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 11:06:28 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 11:06:58 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 11:07:05 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 11:07:55 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 11:08:09 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 12:19:58 Europe/Berlin] PHP Fatal error:  Undefined constant 'application\controllers' in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 2
[12-Jan-2017 12:19:59 Europe/Berlin] PHP Fatal error:  Undefined constant 'application\controllers' in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 2
[12-Jan-2017 12:19:59 Europe/Berlin] PHP Fatal error:  Undefined constant 'application\controllers' in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 2
[12-Jan-2017 12:20:08 Europe/Berlin] PHP Warning:  The use statement with non-compound name 'Conroller' has no effect in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 3
[12-Jan-2017 12:20:08 Europe/Berlin] PHP Fatal error:  Undefined constant 'application\controllers' in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 2
[12-Jan-2017 12:20:13 Europe/Berlin] PHP Fatal error:  Undefined constant 'application\controllers' in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 2
[12-Jan-2017 12:20:42 Europe/Berlin] PHP Parse error:  syntax error, unexpected '.', expecting identifier (T_STRING) or \\ (T_NS_SEPARATOR) or '{' in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 2
[12-Jan-2017 12:20:43 Europe/Berlin] PHP Parse error:  syntax error, unexpected '.', expecting identifier (T_STRING) or \\ (T_NS_SEPARATOR) or '{' in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 2
[12-Jan-2017 12:22:31 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 12:22:32 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 12:22:32 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 12:22:48 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 12:22:49 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 12:22:49 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 12:22:50 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 4
[12-Jan-2017 12:24:14 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 12:24:15 Europe/Berlin] PHP Fatal error:  Class 'application\controllers\MainController' not found in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 3
[12-Jan-2017 12:31:04 Europe/Berlin] PHP Fatal error:  Call to a member function show() on a non-object in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 6
[12-Jan-2017 12:31:05 Europe/Berlin] PHP Fatal error:  Call to a member function show() on a non-object in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 6
[12-Jan-2017 12:31:06 Europe/Berlin] PHP Fatal error:  Call to a member function show() on a non-object in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 6
[12-Jan-2017 12:31:06 Europe/Berlin] PHP Fatal error:  Call to a member function show() on a non-object in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 6
[12-Jan-2017 12:31:15 Europe/Berlin] PHP Fatal error:  Call to a member function show() on a non-object in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 6
[12-Jan-2017 12:31:15 Europe/Berlin] PHP Fatal error:  Call to a member function show() on a non-object in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 6
[12-Jan-2017 12:31:16 Europe/Berlin] PHP Fatal error:  Call to a member function show() on a non-object in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 6
[12-Jan-2017 12:33:10 Europe/Berlin] PHP Fatal error:  Call to a member function show() on a non-object in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 6
[12-Jan-2017 12:33:11 Europe/Berlin] PHP Fatal error:  Call to a member function show() on a non-object in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 6
[12-Jan-2017 12:33:27 Europe/Berlin] PHP Fatal error:  Call to a member function show() on a non-object in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 6
[12-Jan-2017 12:33:28 Europe/Berlin] PHP Fatal error:  Call to a member function show() on a non-object in D:\xampp\htdocs\crud\application\controllers\ProdukController.php on line 6
[12-Jan-2017 12:34:51 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:35:05 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:35:06 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:35:20 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:35:40 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:35:40 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 28
[12-Jan-2017 12:35:40 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:35:40 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:35:40 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:35:42 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:35:42 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 28
[12-Jan-2017 12:35:42 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:35:42 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:35:42 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:35:43 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:35:43 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 28
[12-Jan-2017 12:35:43 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:35:43 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:35:43 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:35:44 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:35:44 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 28
[12-Jan-2017 12:35:44 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:35:44 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:35:44 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:36:35 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:36:35 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 28
[12-Jan-2017 12:36:35 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:36:35 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:36:35 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:37:41 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:37:41 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 28
[12-Jan-2017 12:37:41 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:37:41 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:37:41 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:38:36 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:38:36 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 28
[12-Jan-2017 12:38:36 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:38:36 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:38:36 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 11
[12-Jan-2017 12:38:36 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:38:37 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:38:37 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 28
[12-Jan-2017 12:38:37 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:38:37 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:38:37 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 11
[12-Jan-2017 12:38:37 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:38:55 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:38:55 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 28
[12-Jan-2017 12:38:55 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:38:55 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:38:55 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:41:49 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:41:49 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 28
[12-Jan-2017 12:41:49 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:41:49 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:41:49 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:41:50 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:41:50 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 28
[12-Jan-2017 12:41:50 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:41:50 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:41:50 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:41:51 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:41:51 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 28
[12-Jan-2017 12:41:51 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:41:51 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:41:51 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:43:50 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:43:50 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 29
[12-Jan-2017 12:43:50 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:43:50 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:43:50 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:45:04 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:45:04 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 23
[12-Jan-2017 12:45:04 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:45:04 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:45:04 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:45:05 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:45:05 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 23
[12-Jan-2017 12:45:05 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:45:05 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:45:05 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:45:29 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:45:29 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 23
[12-Jan-2017 12:45:29 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:45:29 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:45:29 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
[12-Jan-2017 12:45:40 Europe/Berlin] PHP Warning:  mysqli_query() expects parameter 1 to be mysqli, null given in D:\xampp\htdocs\crud\library\model.class.php on line 18
[12-Jan-2017 12:45:40 Europe/Berlin] PHP Notice:  Undefined property: View::$isRender in D:\xampp\htdocs\crud\library\view.class.php on line 24
[12-Jan-2017 12:45:40 Europe/Berlin] PHP Notice:  Undefined variable: viewName in D:\xampp\htdocs\crud\application\views\template.php on line 9
[12-Jan-2017 12:45:40 Europe/Berlin] PHP Notice:  Undefined variable: data in D:\xampp\htdocs\crud\application\views\template.php on line 10
[12-Jan-2017 12:45:40 Europe/Berlin] PHP Fatal error:  Call to undefined method ProdukController::bind() in D:\xampp\htdocs\crud\application\controllers\MainController.php on line 5
